Date,Open,High,Low,Close,Adj Close,Volume
2019-03-05,40.882355,41.034157,40.654648,40.692600,36.593384,26529812
2019-03-06,40.626186,40.673622,39.487667,39.715370,35.714584,22410359
2019-03-07,39.715370,39.743832,39.136623,39.269451,35.313595,29046132
2019-03-08,39.212524,39.316887,38.273247,38.795067,34.886997,31306119
2019-03-11,38.994308,39.392788,38.709679,39.373814,35.407440,29161545
2019-03-12,39.563568,39.772297,39.250473,39.592030,35.603680,24170539
2019-03-13,39.724857,39.971539,39.421253,39.857685,35.842583,23715316
2019-03-14,39.848198,39.924099,39.022770,39.079697,35.142952,32119596
2019-03-15,39.117645,39.734344,38.766602,39.639469,35.646336,74768652
2019-03-18,39.629982,39.914612,39.516129,39.667931,35.671932,18994345
2019-03-19,39.819733,40.256168,39.611008,40.132828,36.089989,26403227
2019-03-20,40.037952,40.227703,39.639469,40.009487,35.979080,23499035
2019-03-21,39.781784,40.455406,39.724857,40.180267,36.132660,24262553
2019-03-22,40.037952,40.436432,39.686909,39.705883,35.706066,19620105
2019-03-25,39.667931,39.990513,39.535103,39.743832,35.740189,19823316
2019-03-26,40.037952,40.512333,39.971539,40.246677,36.192379,20849279
2019-03-27,40.170776,40.455406,39.772297,39.867172,35.851101,19455048
2019-03-28,40.018974,40.199242,39.905125,40.123341,36.081478,16915541
2019-03-29,40.227703,40.398483,40.028461,40.294117,36.235043,21681834
2019-04-01,40.398483,40.740040,40.370018,40.645161,36.550724,20345046
2019-04-02,40.749527,40.967743,40.550285,40.711575,36.610451,18625129
2019-04-03,40.787476,40.863377,40.370018,40.645161,36.550724,16200402
2019-04-04,40.597721,40.721062,40.322582,40.550285,36.465401,12990972
2019-04-05,40.777988,41.062618,40.692600,40.787476,36.678696,15559043
2019-04-08,40.863377,41.062618,40.711575,40.929790,36.806679,15410323
2019-04-09,40.777988,40.796963,40.398483,40.645161,36.550724,18825072
2019-04-10,40.721062,40.721062,40.464897,40.540798,36.456875,13202615
2019-04-11,40.597721,40.635674,39.838711,40.104362,36.064404,20214877
2019-04-12,40.170776,40.170776,39.449715,39.573055,35.586617,21338546
2019-04-15,39.715370,39.962048,39.345352,39.933586,35.910824,18362788
2019-04-16,40.056927,40.132828,38.738140,38.823528,34.912594,27506976
2019-04-17,38.804554,38.899429,37.371918,37.836811,34.025272,42412117
2019-04-18,37.884251,37.884251,36.451614,37.362431,33.598679,50579774
2019-04-22,37.030361,37.476280,36.821632,36.982922,33.257397,31018904
2019-04-23,37.087288,37.609108,36.888046,37.400379,33.632805,26672102
2019-04-24,37.476280,37.609108,37.153702,37.352940,33.590145,21196994
2019-04-25,37.239090,37.789375,37.163189,37.580647,33.794918,18130065
2019-04-26,37.637569,37.941177,37.428844,37.922199,34.102062,20053193
2019-04-29,37.922199,37.969639,37.561668,37.561668,33.777851,23229001
2019-04-30,38.330170,39.070210,37.760910,38.529411,34.648102,34360400
2019-05-01,38.510437,38.823528,38.111954,38.681213,34.784618,20703406
2019-05-02,38.719166,38.918407,38.500950,38.908916,34.989376,20471210
2019-05-03,39.108158,39.373814,38.927895,39.269451,35.313595,18664759
2019-05-06,38.814041,39.629982,38.747627,39.516129,35.535419,25973406
2019-05-07,39.269451,39.573055,38.425049,38.738140,34.835804,27603838
2019-05-08,38.709679,38.927895,38.368122,38.851994,34.938190,23811968
2019-05-09,38.235294,38.747627,38.168880,38.557877,34.981232,19732461
2019-05-10,38.548386,38.728653,37.827324,38.633778,35.050095,17391527
2019-05-13,38.168880,38.567364,38.092979,38.491463,34.920975,28010788
2019-05-14,38.510437,38.776093,38.481972,38.576851,34.998440,26772759
2019-05-15,38.766602,39.174572,38.614799,39.041744,35.420216,33520678
2019-05-16,39.041744,39.829224,39.041744,39.506641,35.841984,25508486
2019-05-17,39.184059,39.667931,39.136623,39.345352,35.695656,29187684
2019-05-20,39.278938,39.573055,39.165085,39.459202,35.798946,24251591
2019-05-21,39.573055,39.667931,39.364326,39.535103,35.867805,28785056
2019-05-22,39.554081,40.047440,39.421253,39.838711,36.143253,25274604
2019-05-23,39.696396,39.829224,39.516129,39.772297,36.083000,25495944
2019-05-24,39.905125,40.142315,39.724857,39.800758,36.108814,15383341
2019-05-28,39.990513,40.303604,39.743832,39.753323,36.065777,49440610
2019-05-29,39.563568,39.696396,39.165085,39.582542,35.910847,26895761
2019-05-30,39.544594,39.800758,39.449715,39.753323,36.065777,17344308
2019-05-31,39.554081,39.829224,39.326378,39.392788,35.738689,22639288
2019-06-03,39.497154,40.028461,39.440228,39.772297,36.083000,22643082
